"","full_name","name","id","spkid","orbit_id","class","price","profit","spec_B","dv","a","q","e","i","H","moid","moid_ld","moid_jup","BV","UB","epoch","epoch_cal","epoch_mjd","om","n","est_diameter","rms","closeness","per","equinox","albedo","score","tp","n_obs_used","ma","pdes","ad","neo","pha","spec_T","IR","diameter"
"660","1653 Yakhontovia (1937 RA)","Yakhontovia","a0001653",2001653,"31","MBA",95952656302111,8856745963873.72,"X",8.495731,2.60953405351224,1.76524231359477,0.323541184979409,4.07055661028589,11.7,0.776512,302.19517504,2.02462,NA,NA,2458600.5,20190427,58600,303.983576471885,0.233808136754597,NA,0.48751,2679.98706824112,1539.72400189756,"J2000",0.599,134.019353412056,2458152.21397547,2199,104.812920128565,"1653",3.45382579342971,NA,NA,NA,NA,NA
"661","1655 Comas Sola (1929 WG)","Comas Sola","a0001655",2001655,"33","MBA",36057482946696944,2896821688463690,"B",9.647462,2.77932414725092,2.12493658461384,0.235448450042918,9.6011237957112,11.04,1.14865,447.0201205,1.86678,0.642,0.262,2458600.5,20190427,58600,111.133563504414,0.212713607431964,NA,0.46138,2648.83064763571,1692.41641071385,"J2000",0.045,132.461532381786,2458170.56730488,1936,91.452534532709,"1655",3.433711709888,"N","N","XFU",NA,35.943
"662","1659 Punkaharju (1940 YL)","Punkaharju","a0001659",2001659,"22","MBA",3.89777937001748e-39,2.92695454723282e-40,"S",10.3062,2.7845608408795,2.06273685822196,0.259223634858543,16.42575935427,9.9,1.08185,421.0235645,2.05711,NA,NA,2458600.5,20190427,58600,338.223128693784,0.212113840262389,NA,0.45966,2644.91701906334,1697.20184008112,"J2000",0.271,7.79555874003496e-51,2458549.40626513,1837,10.8376883155617,"1659",3.50638482353705,NA,NA,NA,NA,NA
"663","1660 Wood (1953 GA)","Wood","a0001660",2001660,"30","MBA",2.58789621288227e-40,1.99897254695155e-41,"S",10.060548,2.39544384536338,1.67370188864494,0.301297798366445,20.5732386594596,11.7,0.81984,319.0571328,2.35204,NA,NA,2458600.5,20190427,58600,212.939177239455,0.265842909986601,NA,0.42322,2655.80614613713,1354.18319043432,"J2000",0.239,5.17579242576453e-52,2458667.30972246,1963,342.239108964542,"1660",3.11718580208182,NA,NA,NA,NA,NA
"664","1662 Hoffmann (A923 RB)","Hoffmann","a0001662",2001662,"30","MBA",7.85807157836678e-40,6.36510251185977e-41,"Sr",9.570658,2.74264347038367,2.26975548394276,0.172420510192948,4.22908630028009,11.6,1.27926,497.8496142,2.24332,NA,NA,2458600.5,20190427,58600,330.54554877397,0.216995156954565,16.4240156963154,0.46278,2649.39052514218,1659.02320149651,"J2000",NA,1.57161431567336e-51,2458648.20539649,2483,349.648160002189,"1662",3.21553145682457,NA,NA,NA,NA,NA
"665","1664 Felix (1929 CD)","Felix","a0001664",2001664,"30","MBA",1.06031035005279e-40,9.71685917048802e-42,"S",8.562919,2.33928511054288,1.81439768968241,0.224379413392094,6.11752022026116,12.6,0.836351,325.48271867,2.15468,NA,NA,2458600.5,20190427,58600,44.0593040902316,0.275473190535094,NA,0.44843,2681.81924517045,1306.84223499469,"J2000",0.473,2.12062070010559e-52,2458321.91802602,2036,76.7418651967864,"1664",2.86417253140336,NA,NA,NA,NA,NA
"666","1667 Pels (1930 SY)","Pels","a0001667",2001667,"23","MBA",6.46079404572745e-41,6.00398522160943e-42,"Sa",8.467073,2.19013889865436,1.84868523657179,0.155905026065864,4.61738443634349,11.9,0.832299,323.90580183,2.57611,NA,NA,2458600.5,20190427,58600,80.8641373849267,0.304086112045177,NA,0.44736,2689.06797849377,1183.8751779184,"J2000",0.455,1.29215880914549e-52,2458022.57963637,2109,175.737556447201,"1667",2.53159256073693,NA,NA,NA,NA,NA
"667","1680 Per Brahe (1942 CH)","Per Brahe","a0001680",2001680,"34","MBA",4.82540956848091e-40,3.9440851496549e-41,"S",9.489676,2.725212724048,2.22777252769388,0.182532611845149,4.26139371631086,11.1,1.21543,473.0088931,1.79645,NA,NA,2458600.5,20190427,58600,83.3437873172104,0.219080368069461,NA,0.46287,2650.80783571368,1643.23258707444,"J2000",0.3,9.65081913696183e-52,2458647.89358923,2350,349.61699502692,"1680",3.22265292040211,NA,NA,NA,NA,NA
"668","1685 Toro (1948 OA)","Toro","a0001685",2001685,"408","APO",6.97131452603414e-42,9.27376541051737e-43,"S",6.669782,1.36730796131992,0.771388885951641,0.435833837164974,9.38008564265052,14.23,0.0507715,19.758744655,3.4833,0.88,0.47,2454917.5,20090327,54917,274.337425384552,0.616459514742821,NA,0.32925,3032.26970703949,583.979955520984,"J2000",0.31,1.39426290520683e-53,2455025.5188943,2554,293.410724835607,"1685",1.96322703668819,"Y","N","S",NA,3.4
"669","1692 Subbotina (1936 QD)","Subbotina","a0001692",2001692,"33","MBA",36557903030006096,2900499975700275,"Cg",9.759505,2.78713493443459,2.40118776597178,0.138474518651572,2.42725864689671,11.3,1.38745,539.9539165,2.08498,NA,NA,2458600.5,20190427,58600,199.659586761131,0.211820057509078,NA,0.47605,2646.26991852361,1699.5557655562,"J2000",0.049,132.33349592618,2458931.92556147,2630,289.797418509527,"1692",3.1730821028974,NA,NA,NA,NA,NA
"670","1695 Walbeck (1941 UO)","Walbeck","a0001695",2001695,"29","MBA",5301468009056952,403590313171439,"Cg",10.170852,2.7851355174839,1.97747704262556,0.289988932239814,16.6946427909818,12.5,1.00435,390.8628895,2.02306,NA,NA,2458600.5,20190427,58600,218.455704456619,0.212048193237751,NA,0.487,2646.16355115738,1697.72726899099,"J2000",0.042,132.328177557869,2459028.63567122,1526,269.214604457078,"1695",3.59279399234223,NA,NA,NA,NA,NA
"671","1702 Kalahari (A924 NC)","Kalahari","a0001702",2001702,"70","MBA",19051464785666180,1432924156059033,"L",10.27758,2.85536445933221,2.44395002490455,0.144084736042376,9.9658847923792,11.03,1.45389,565.8103713,2.15841,0.735,0.27,2458600.5,20190427,58600,103.876516402562,0.2042733680366,NA,0.45101,2641.80317092458,1762.34427160128,"J2000",0.065,132.110158546229,2459429.81757785,2218,190.592505201273,"1702",3.26677889375987,"N","N","D",NA,34.645
"672","1705 Tapio (1941 SL1)","Tapio","a0001705",2001705,"31","MBA",1428148613330225,132689350370060,"B",8.463525,2.29943164199556,1.73586634389086,0.245088954945235,7.70857583704261,13.2,0.731415,284.64477555,2.57527,NA,NA,2458600.5,20190427,58600,188.606177640519,0.282665834478808,NA,0.48747,2687.37768210993,1273.58865518284,"J2000",0.059,134.388884105497,2458228.24502699,1898,105.223762585258,"1705",2.86299694010026,NA,NA,NA,NA,NA
"673","1706 Dieckvoss (1931 TS)","Dieckvoss","a0001706",2001706,"32","MBA",4.04776021407562e-41,3.79794236902557e-42,"S",8.400437,2.12568960157048,1.88225033544185,0.114522489995141,1.87612981402229,13,0.86675,337.3130975,2.6726,NA,NA,2458600.5,20190427,58600,279.716719481072,0.318019903745134,NA,0.46964,2693.70623538398,1132.00461908356,"J2000",0.359,8.09552042815125e-53,2459141.96506,2150,187.803333738603,"1706",2.36912886769911,NA,NA,NA,NA,NA
"674","1715 Salli (1938 GK)","Salli","a0001715",2001715,"30","MBA",1851156036177072,159191107034033,"X",9.071064,2.39839010272036,1.82034175588476,0.241015148528156,11.4706201256824,12.3,0.816384,317.71216128,2.07907,NA,NA,2458600.5,20190427,58600,38.9425639159185,0.265353205847415,NA,0.46828,2665.9301477596,1356.68230896373,"J2000",0.044,133.31650738798,2458984.77206529,2218,258.032175556343,"1715",2.97643844955597,NA,NA,NA,NA,NA
"675","1716 Peter (1934 GF)","Peter","a0001716",2001716,"31","MBA",14748477718983810,1138136118394798,"C",10.029386,2.73456196695069,2.48874680022445,0.0898919716199913,5.733966587982,12,1.48968,579.7387656,2.00778,NA,NA,2458600.5,20190427,58600,243.643259770485,0.217957802235422,NA,0.45989,2645.06357599718,1651.69586180335,"J2000",0.044,132.273178799859,2458986.08903669,2223,275.957860997991,"1716",2.98037713367692,NA,NA,NA,NA,NA
"676","1724 Vladimir (1932 DC)","Vladimir","a0001724",2001724,"34","MBA",44230534369795848,3194675663764303,"B",10.706281,2.71069013705228,2.5542189949266,0.0577237287238719,12.2317963506362,11.3,1.59452,620.5393484,2.20786,0.693,0.259,2458600.5,20190427,58600,164.000953851621,0.220843316509864,NA,0.45947,2642.761579305,1630.11498690258,"J2000",0.037,132.15807896525,2459086.64881236,2359,252.637283961702,"1724",2.86716127917796,"N","N","FBCU",NA,38.476
"677","1726 Hoffmeister (1933 OE)","Hoffmeister","a0001726",2001726,"32","MBA",12518186337293872,945617711783085,"Cb",10.236419,2.78780450233393,2.66936957317945,0.0424832261571176,3.48360403815257,12.3,1.65549,644.2670433,2.17822,NA,NA,2458600.5,20190427,58600,230.963753589681,0.211743750475433,NA,0.45373,2642.63388824724,1700.16824199857,"J2000",0.037,132.151694412362,2457803.12476042,2364,168.839223765613,"1726",2.90623943148842,NA,NA,NA,NA,NA
"678","1729 Beryl (1963 SL)","Beryl","a0001729",2001729,"33","MBA",1.30903353658642e-40,1.16998757932726e-41,"S",8.762504,2.22987242835984,2.00493190036759,0.100875962737338,2.4418377442093,12.5,0.990079,385.30904443,2.61534,NA,NA,2458600.5,20190427,58600,9.06013094919185,0.295994776781076,NA,0.46522,2676.53832837289,1216.23767795829,"J2000",0.246,2.61806707317285e-52,2458706.63395633,2587,328.584903287572,"1729",2.45481295635208,NA,NA,NA,NA,NA
"679","1730 Marceline (1936 UA)","Marceline","a0001730",2001730,"26","MBA",460967721376150,36743184214674.5,"Xe",9.719909,2.78630665356923,2.16702454344945,0.222259136239178,9.48623993843288,11.9,1.18501,461.1703417,2.07396,NA,NA,2458600.5,20190427,58600,171.168469288543,0.211914515636114,NA,0.49851,2647.78814285177,1698.79821077556,"J2000",0.192,132.409407142589,2459011.82462693,2148,272.834340913952,"1730",3.405588763689,NA,NA,NA,NA,NA
"680","1734 Zhongolovich (1928 TJ)","Zhongolovich","a0001734",2001734,"31","MBA",13094823028293832,1061331894411494,"Ch",9.565744,2.77687438477149,2.13567586110218,0.230906564296057,8.34492114489403,11.7,1.13412,441.3654804,2.04084,NA,NA,2458600.5,20190427,58600,182.153548305452,0.212995153868826,NA,0.47138,2649.62916538265,1690.17929967415,"J2000",0.031,132.501458269133,2459298.29245198,2159,211.37358932298,"1734",3.4180729084408,NA,NA,NA,NA,NA
"681","1738 Oosterhoff (1930 SP)","Oosterhoff","a0001738",2001738,"32","MBA",8.70188718615972e-41,8.38087687794981e-42,"S",8.212749,2.18329416638967,1.74042706795407,0.20284353123516,4.87715257386622,12.5,0.736565,286.64900105,2.72744,NA,NA,2458600.5,20190427,58600,44.1059746071467,0.305517219119033,NA,0.4379,2703.20711190202,1178.32965696032,"J2000",0.341,1.74037743723194e-52,2458011.92642832,2528,179.819360865927,"1738",2.62616126482528,NA,NA,NA,NA,NA
"682","1747 Wright (1947 NH)","Wright","a0001747",2001747,"26","MCA",4.54149773648401e-41,3.55706303516619e-42,"Sl",9.992923,1.70904454983725,1.52042095428043,0.110367863479497,21.4180778995798,13.35,0.510856,198.80982952,3.18508,NA,NA,2458600.5,20190427,58600,268.382850164552,0.441137521084966,NA,0.4487,2674.8520146609,816.072047361988,"J2000",0.2005,9.08299547296801e-53,2458420.60104149,1311,79.3601806018022,"1747",1.89766814539407,"N","N","AU",NA,6.35
"683","1751 Herget (1955 OC)","Herget","a0001751",2001751,"28","MBA",2.31536361409708e-40,1.81740327919757e-41,"S",9.863268,2.78872446401215,2.30164283977467,0.174661079114543,8.13149646853948,11.9,1.31135,510.3380795,2.24074,NA,NA,2458600.5,20190427,58600,240.273570352476,0.211638982109538,NA,0.46277,2645.86509155971,1701.00988207208,"J2000",0.195,4.63072722819416e-52,2459327.96526866,1781,206.039991020675,"1751",3.27580608824964,NA,NA,NA,NA,NA
"684","1766 Slipher (1962 RF)","Slipher","a0001766",2001766,"28","MBA",5306504501260804,409313030812076,"C",10.032792,2.74813300733401,2.50498158348087,0.088478768387207,5.2285307277945,12.2,1.5009,584.105253,2.42401,NA,NA,2458600.5,20190427,58600,188.656158866546,0.216345293287939,NA,0.49272,2644.74376541606,1664.00661890465,"J2000",0.044,132.257188270803,2457889.37502667,2051,153.848540920326,"1766",2.99128443118716,NA,NA,NA,NA,NA
"685","1768 Appenzella (1965 SA)","Appenzella","a0001768",2001768,"23","MBA",6438284219496396,563206686604405,"C",8.921192,2.4498730082719,2.01111268558177,0.179095129097988,3.25465748936777,12.7,1.0167,395.669139,2.55003,0.615,0.23,2458600.5,20190427,58600,12.3574353051985,0.257032899060105,NA,0.49475,2667.07545856649,1400.59891677842,"J2000",0.032,133.373772928325,2458719.51600424,2026,329.408971395313,"1768",2.88863333096203,"N","N","F",NA,20.221
"686","1777 Gehrels (4007 P-L)","Gehrels","a0001777",2001777,"34","MBA",2.95891161935044e-40,2.28170170877617e-41,"Sq",10.044393,2.62688907668245,2.57995717020537,0.0178659643049511,3.14617953327065,11.6,1.59783,621.8275011,2.32579,NA,NA,2458600.5,20190427,58600,334.554625681381,0.231494923641242,NA,0.43409,2647.06941764985,1555.10969457762,"J2000",0.244,5.91782323870087e-52,2457853.79731519,2549,172.857881002781,"1777",2.67382098315952,NA,NA,NA,NA,NA
"687","1783 Albitskij (1935 FJ)","Albitskij","a0001783",2001783,"26","MBA",13128585740022532,999852297699211,"Ch",10.167244,2.6616854096822,2.30837558487481,0.132739137210651,11.500379545326,12,1.33395,519.1333215,2.0285,NA,NA,2458600.5,20190427,58600,189.460308315056,0.226970277135483,NA,0.46477,2646.28070242544,1586.11076544225,"J2000",0.033,132.334035121272,2457896.81377761,2086,159.715856912761,"1783",3.01499523448959,NA,NA,NA,NA,NA
"688","1785 Wurm (1941 CD)","Wurm","a0001785",2001785,"28","MBA",1.97385833755306e-40,1.71813782285652e-41,"S",8.977083,2.23600852299052,2.08102565778994,0.0693122873222764,3.77470283731495,12.6,1.09081,424.5105277,2.59025,NA,NA,2458600.5,20190427,58600,283.287991633436,0.29477720180971,10.3628533294482,0.47766,2670.4965303347,1221.26133835952,"J2000",NA,3.94771667510611e-52,2458197.92212263,1980,118.670780202109,"1785",2.3909913881911,NA,NA,NA,NA,NA
"689","1795 Woltjer (4010 P-L)","Woltjer","a0001795",2001795,"25","MBA",10622551255726978,845769594955224,"Ch",9.728733,2.78486948855938,2.25249166381917,0.191167962063317,7.52831997003715,12,1.25114,486.9061538,1.84261,NA,NA,2458600.5,20190427,58600,192.147390705992,0.212078578306165,NA,0.48313,2647.24585584638,1697.4840310382,"J2000",0.049,132.382292792319,2458941.45962387,1762,287.689767710827,"1795",3.31724731329959,NA,NA,NA,NA,NA
"690","1796 Riga (1966 KB)","Riga","a0001796",2001796,"31","OMB",246308731978555872,14509597441340872,"Cb",13.059711,3.35750248894686,3.16785314533227,0.0564852428967436,22.5794604952717,9.84,2.17621,846.9156457,1.42342,0.676,0.289,2458600.5,20190427,58600,186.719565241214,0.160206288401246,NA,0.45036,2629.20155770303,2247.10280471862,"J2000",0.044,131.480077885151,2459363.15250382,2208,237.818273023079,"1796",3.54715183256144,"N","N","XFCU",NA,68.167
"691","1797 Schaumasse (1936 VH)","Schaumasse","a0001797",2001797,"26","MBA",1.32649290839454e-40,1.12935831406191e-41,"S",9.164352,2.23673770989108,2.18340325138024,0.0238447531308621,3.13955980906318,12.7,1.18461,461.0146737,2.7711,NA,NA,2458600.5,20190427,58600,29.6492403246268,0.294633065449585,NA,0.47219,2666.51077081281,1221.85878713467,"J2000",0.178,2.65298581678909e-52,2458912.79437922,2112,267.987749727264,"1797",2.29007216840192,NA,NA,NA,NA,NA
"692","1798 Watts (1949 GC)","Watts","a0001798",2001798,"30","MBA",5.1714819109704e-41,4.62712028989776e-42,"S",8.757087,2.19877528275381,1.92992583831432,0.122272360685614,6.19303077679371,13,0.939414,365.59174638,2.87408,NA,NA,2458600.5,20190427,58600,44.2627652298289,0.302296281146326,NA,0.5002,2677.75108382292,1190.88464679373,"J2000",0.294,1.03429638219408e-52,2458741.66065676,1778,317.327658416439,"1798",2.4676247271933,NA,NA,NA,NA,NA
"693","1799 Koussevitzky (1950 OE)","Koussevitzky","a0001799",2001799,"29","MBA",9199733641469608,656995315468120,"K",10.803174,3.02672284476219,2.66895553250484,0.118202865147192,11.4888220076527,11.3,1.66254,647.0106918,2.0323,NA,NA,2458600.5,20190427,58600,156.607270129275,0.187173814820729,NA,0.46731,2636.65404612425,1923.34595704426,"J2000",0.233,131.852702306213,2458605.65472767,2156,359.0351699582,"1799",3.38449015701954,NA,NA,NA,NA,NA
"694","1807 Slovakia (1971 QA)","Slovakia","a0001807",2001807,"25","MBA",1.35208371263709e-40,1.26873757267797e-41,"S",8.393584,2.22596388962988,1.82850853132339,0.178554270425554,3.49193078965403,12.4,0.831088,323.43451696,2.84298,NA,NA,2458600.5,20190427,58600,236.345988517555,0.29677471850991,NA,0.48718,2691.72334183111,1213.04133252166,"J2000",0.309,2.70416742527418e-52,2458257.09043674,2046,101.915276468655,"1807",2.62341924793637,NA,NA,NA,NA,NA
"695","1830 Pogson (1968 HA)","Pogson","a0001830",2001830,"28","MBA",8.12907368809605e-41,7.12461179782287e-42,"S",8.92432,2.18842366337218,2.06519013795209,0.056311548573824,3.95404006053523,12.45,1.08174,420.9807558,2.7056,0.91,0.5,2458600.5,20190427,58600,147.454140223798,0.304443685460225,NA,0.40602,2673.06819915424,1182.48469977556,"J2000",0.274,1.62581473761921e-52,2458656.48343012,2605,342.956198210816,"1830",2.31165718879227,"N","N","S",NA,7.71
"696","1831 Nicholson (1968 HC)","Nicholson","a0001831",2001831,"27","MBA",9.36689522944702e-41,8.33770221597485e-42,"S",8.795107,2.23920836628644,1.95272145982861,0.127941155799156,5.63346454651189,12.5,0.937573,364.87528441,2.512,NA,NA,2458600.5,20190427,58600,72.6043236326466,0.294145569792405,NA,0.45166,2675.51015898652,1223.8838077829,"J2000",0.296,1.8733790458894e-52,2458475.42544615,2106,36.7901259089978,"1831",2.52569527274427,NA,NA,NA,NA,NA
"697","1836 Komarov (1971 OT)","Komarov","a0001836",2001836,"32","MBA",8565773886006742,684453684865657,"Ch",9.695041,2.7853352928475,2.2525506059967,0.191282065114008,7.02152333478476,12.1,1.2361,481.053037,1.84606,NA,NA,2458600.5,20190427,58600,272.735086406776,0.212025380232753,NA,0.46595,2647.5359712566,1697.90993703116,"J2000",0.042,132.39679856283,2458042.97844068,1986,118.208720603234,"1836",3.3181199796983,NA,NA,NA,NA,NA
"698","1839 Ragazza (1971 UF)","Ragazza","a0001839",2001839,"29","MBA",1.18823430146945e-40,9.11598519093353e-42,"S",10.08487,2.79972454359819,2.3287785242739,0.168211555097858,10.165800766734,12,1.33764,520.5693588,2.13906,NA,NA,2458600.5,20190427,58600,50.8955228179207,0.210392918043609,NA,0.44883,2644.15304936844,1711.08421018896,"J2000",0.44,2.3764686029389e-52,2458398.41668901,1664,42.5168974877266,"1839",3.27067056292249,NA,NA,NA,NA,NA
"699","1847 Stobbe (A916 CA)","Stobbe","a0001847",2001847,"33","MBA",763585151394680,55823611707974.4,"Xc",10.587347,2.60997443917025,2.55535955988774,0.0209254460361206,11.144693302499,11.1,1.54655,601.8708635,2.38987,NA,NA,2458600.5,20190427,58600,106.866371444103,0.233748962952881,NA,0.41369,2645.22344643407,1540.11378468691,"J2000",0.232,132.281172321704,2458328.03752223,2892,63.6878216212677,"1847",2.66458931845276,NA,NA,NA,NA,NA
"700","1848 Delvaux (1933 QD)","Delvaux","a0001848",2001848,"30","MBA",8.7603583169118e-40,6.56672794204142e-41,"S",10.307932,2.86998572475013,2.73796924783619,0.0459990012408284,1.44093219950675,11,1.72121,669.8432957,2.07181,NA,NA,2458600.5,20190427,58600,331.647444769239,0.202714338740333,NA,0.48758,2640.66590588905,1775.89805554476,"J2000",0.242,1.75207166338236e-51,2459094.13519321,2248,259.933068228751,"1848",3.00200220166407,NA,NA,NA,NA,NA
"701","1856 Ruzena (1969 TW1)","Ruzena","a0001856",2001856,"30","MBA",5.14578805516873e-41,4.47953263201474e-42,"S",8.97644,2.23665734620376,2.05864341375013,0.0795892731426946,4.74119808892909,12.8,1.05062,408.8697854,2.57943,NA,NA,2458600.5,20190427,58600,185.860446917569,0.294648944957641,NA,0.49965,2670.54377925112,1221.7929375303,"J2000",0.335,1.02915761103375e-52,2458366.17586209,1941,69.0433600119679,"1856",2.41467127865738,NA,NA,NA,NA,NA
"702","1857 Parchomenko (1971 QS1)","Parchomenko","a0001857",2001857,"26","MBA",9.03370373961363e-41,8.13535087675136e-42,"S",8.702359,2.24357123883958,1.9405435603747,0.135064879250995,4.40100682485388,12.3,0.950601,369.94539117,2.79314,NA,NA,2458600.5,20190427,58600,236.056026453511,0.293287989128647,NA,0.47746,2678.31836839203,1227.46247150984,"J2000",0.333,1.80674074792273e-52,2458549.28796765,2141,15.0198739875665,"1857",2.54659891730445,NA,NA,NA,NA,NA
"703","1858 Lobachevskij (1972 QL)","Lobachevskij","a0001858",2001858,"29","MBA",572180174998768,44892407152412.3,"L",9.871153,2.6980464624516,2.48738803036957,0.0780781335732121,1.66139717657652,12,1.47048,572.2667016,2.20551,NA,NA,2458600.5,20190427,58600,271.90513651397,0.222397518686295,NA,0.47573,2646.8097741722,1618.72309604228,"J2000",0.383,132.36048870861,2459178.05093201,2226,231.554105805412,"1858",2.90870489453363,NA,NA,NA,NA,NA
"704","1860 Barbarossa (1973 SK)","Barbarossa","a0001860",2001860,"28","MBA",622028773098417,50977165867539.1,"X",9.478518,2.56783671509775,2.05160754625794,0.201036602446179,9.91829634272362,11.6,1.0375,403.763875,2.15283,NA,NA,2458600.5,20190427,58600,132.862456714788,0.239526168607185,NA,0.44748,2654.73032671127,1502.96730454696,"J2000",0.152,132.756516335564,2458204.31179439,2384,94.8974429369893,"1860",3.08406588393756,NA,NA,NA,NA,NA
"705","1862 Apollo (1932 HA)","Apollo","a0001862",2001862,"JPL 285","APO",805034046.461149,88356037.9058895,"Q",7.484202,1.47016231238973,0.647222195411521,0.55976140188258,6.35344556261088,16.25,0.025757,10.02385169,3.06422,0.819,0.481,2455958.5,20120201,55958,35.7316880347456,0.552912165657518,NA,0.48294,2807.25746294313,651.097990531446,"J2000",0.25,140.36448321525,2456235.88749337,1586,206.62908031222,"1862",2.29310242936795,"Y","Y","Q",NA,1.5
"706","1863 Antinous (1948 EA)","Antinous","a0001863",2001863,"157","APO",1.64261509835137e-42,1.55724782950045e-43,"Sq",8.34614,2.25873264740958,0.888658135829895,0.606567808346397,18.4001103261,15.54,0.182839,71.15545363,2.01926,0.763,0.359,2458600.5,20190427,58600,346.443885784479,0.290339971719692,NA,0.48478,2704.09751264783,1239.92572523759,"J2000",0.24,3.28523019670274e-54,2458760.10445832,840,313.660446085747,"1863",3.62880715898926,"Y","N","SU",NA,2.1
"707","1864 Daedalus (1971 FA)","Daedalus","a0001864",2001864,"461","APO",8.98427627435394e-42,6.87958897810623e-43,"Sr",10.275491,1.4610878993299,0.56343042546307,0.614376092142385,22.2087251376419,14.85,0.269151,104.74549467,3.11569,0.83,0.5,2458600.5,20190427,58600,6.63324430998106,0.558071132153768,NA,0.39955,2689.03674195759,645.079057593696,"J2000",0.273,1.79685525487079e-53,2458604.11687147,2189,357.981528443261,"1864",2.35874537319674,"Y","N","SQ",NA,3.7
"708","1865 Cerberus (1971 UA)","Cerberus","a0001865",2001865,"234","APO",3.0649377928422e-43,2.63467162126058e-44,"S",9.229608,1.08004825637422,0.575810936104462,0.466865547251109,16.096312111948,16.84,0.156505,60.90705085,3.40912,0.79,0.442,2458600.5,20190427,58600,212.92523280841,0.878090611472482,NA,0.4392,2711.45776940972,409.980468184611,"J2000",0.22,6.12987558568441e-55,2458586.78873716,1359,12.0397311685352,"1865",1.58428557664397,"Y","N","S",NA,1.2
"709","1866 Sisyphus (1972 XA)","Sisyphus","a0001866",2001866,"576","APO",1.08159702230511e-40,6.19925664036785e-42,"S",13.634944,1.89397155848385,0.874893889193574,0.538063871511388,41.2013907027627,12.4,0.104496,40.66670832,3.2481,NA,NA,2458600.5,20190427,58600,63.4950625759334,0.378132402848625,NA,0.36525,2670.80543281193,952.047476725013,"J2000",0.15,2.16319404461022e-52,2458725.02025164,3749,312.914858042688,"1866",2.91304922777413,NA,NA,NA,NA,NA
"710","1882 Rauma (1941 UJ)","Rauma","a0001882",2001882,"31","MBA",8562812656427389,616658140534605,"K",10.714418,3.00673728370001,2.73007765775716,0.0920132355569172,9.48582612187943,11.4,1.73206,674.0657902,2.05963,NA,NA,2458600.5,20190427,58600,201.243768022881,0.189043108332734,NA,0.50636,2637.00754014741,1904.32755351423,"J2000",0.124,131.870377007371,2458539.70983554,2330,11.4919616449532,"1882",3.28339690964286,NA,NA,NA,NA,NA
"711","1888 Zu Chong-Zhi (1964 VO1)","Zu Chong-Zhi","a0001888",2001888,"30","MBA",2.79224235457899e-40,2.33211703001066e-41,"S",9.30854,2.54805767666251,2.12255361705265,0.166991533789453,5.85976257513571,11.7,1.14512,445.6463504,2.15778,NA,NA,2458600.5,20190427,58600,244.855076825548,0.242320520119334,NA,0.46196,2657.01226183958,1485.63563590369,"J2000",0.274,5.58448470915798e-52,2458203.5496726,1840,96.1892097965544,"1888",2.97356173627237,NA,NA,NA,NA,NA
"712","1891 Gondola (1969 RA)","Gondola","a0001891",2001891,"28","MBA",204130588993084,14943295128340,"X",10.565473,2.70679578738296,2.52184841993774,0.0683270486481838,11.505489904748,12,1.51059,587.8763103,2.41862,NA,NA,2458600.5,20190427,58600,321.867939272332,0.221320088918224,NA,0.45226,2643.27281296906,1626.60335878058,"J2000",0.208,132.183640648453,2458276.11147404,1973,71.7936974104171,"1891",2.89174315482817,NA,NA,NA,NA,NA
"713","1903 Adzhimushkaj (1972 JL)","Adzhimushkaj","a0001903",2001903,"30","MBA",32251941018278784,2247108535743491,"K",11.070807,3.0051539347955,2.86982244044447,0.0450331321747206,10.962486162185,10.6,1.88498,733.5776666,1.8874,NA,NA,2458600.5,20190427,58600,135.159801728453,0.189192531936953,NA,0.47694,2636.10212771545,1902.82352223061,"J2000",0.071,131.825106385773,2458040.81319077,2176,105.888564529614,"1903",3.14048542914653,NA,NA,NA,NA,NA
"714","1904 Massevitch (1972 JM)","Massevitch","a0001904",2001904,"33","MBA",4.36685457380291e-40,3.13799929118731e-41,"R",10.758058,2.74375016005618,2.54494907511138,0.072455972062969,12.8248181514208,11.1,1.57964,614.7484988,2.44345,NA,NA,2458600.5,20190427,58600,106.363464951014,0.216863882931143,NA,0.46331,2641.99963213732,1660.02745655119,"J2000",0.581,8.73370914760581e-52,2458654.67392292,2161,348.251632721848,"1904",2.94255124500098,NA,NA,NA,NA,NA
"715","1916 Boreas (1953 RA)","Boreas","a0001916",2001916,"207","AMO",7.60469952940448e-42,7.95863180036105e-43,"S",7.693496,2.27310633875197,1.25145949275047,0.4494496489603,12.8771955455127,14.93,0.252456,98.24830152,2.06748,0.852,0.407,2458600.5,20190427,58600,340.614557903898,0.287590439393124,NA,0.46584,2751.66047355273,1251.78013830945,"J2000",NA,1.5209399058809e-53,2458375.51103488,1257,64.7046753388374,"1916",3.29475318475348,"Y","N","S",NA,3.5
"716","1917 Cuyo (1968 AA)","Cuyo","a0001917",2001917,"381","AMO",3.28475130017261e-41,2.84190179865642e-42,"Sl",9.060428,2.14881326051758,1.06236392183715,0.505604353176201,23.9621091574441,13.9,0.071629,27.87585793,2.24117,NA,NA,2458600.5,20190427,58600,188.311230765067,0.312900358544405,NA,0.45178,2678.98354871203,1150.52600666455,"J2000",0.195,6.56950260034521e-53,2458186.94043826,1914,129.402935147319,"1917",3.23526259919801,NA,NA,NA,NA,NA
